cycle,time,Feature_0,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,class
120,28,0.403791,0.547992,-2.412359,0.455437,0.154476,-0.322268,0
120,29,0.403791,0.547992,-2.412359,0.455437,0.154476,-0.322268,0
121,0,0.776438,-0.252431,1.091234,-0.279654,-0.074574,0.098545,0
121,1,-0.584942,2.479942,-0.330966,0.90022,0.612576,-0.407496,0
121,2,3.578575,0.971512,0.004457,0.324931,0.412823,-1.446211,0
121,3,5.850308,-3.32736,7.235182,1.360983,1.542093,-1.693905,0
121,4,2.848288,-7.324087,4.126714,2.197282,2.743274,-1.696568,0
121,5,2.370784,-8.550073,-5.260019,2.538194,3.073532,-1.371637,0
121,6,5.582853,-5.134068,-9.8597,1.446211,3.443741,-1.898985,0
121,7,-2.957161,0.883634,-6.182942,1.177211,2.226579,-2.106728,0
121,8,-2.957161,0.883634,-6.182942,1.177211,2.226579,-2.106728,0
121,9,2.248209,-0.147078,-5.845645,-0.354229,-0.274327,-1.32636,0
121,10,-4.745847,-1.703405,4.694896,-0.996101,-2.002856,-0.066584,0
121,11,-4.745847,-1.703405,4.694896,-0.996101,-2.002856,-0.066584,0
121,12,-10.111729,-15.682288,9.236469,-3.459721,0.889566,1.827074,0
121,13,-7.821693,0.212506,-11.879862,-6.413401,7.068591,9.476279,0
121,14,22.546791,12.144999,-13.963167,-3.201374,9.124714,-10.238004,0
121,15,27.47604,-5.929386,-24.044016,2.69267,2.104064,7.891573,0
121,16,16.456274,8.283718,-3.158835,-15.053382,-0.412823,2.881769,0
121,17,20.268469,-2.966577,1.683568,-6.213648,-3.145443,2.426333,0
121,18,10.225122,-10.060721,10.132698,-3.603543,-3.816613,-3.667464,0
121,19,-1.854949,-13.979608,10.805947,-3.291929,-0.969468,-2.90574,0
121,20,-6.974618,-5.404764,5.4539,1.779133,0.969468,1.57139,0
121,21,2.031375,-0.815054,2.299589,0.828309,2.578145,2.769908,0
121,22,10.861321,-1.862729,-9.054834,-2.94569,2.093411,1.859034,0
121,23,6.251575,4.005924,-2.041014,-1.238468,-1.134597,0.865596,0
121,24,4.10887,-0.586907,-4.777657,-2.170649,-1.624657,-0.593932,0
121,25,3.880594,1.226702,3.591928,1.560736,-1.203844,0.620566,0
121,26,1.061515,9.121462,9.455425,2.49558,1.249122,-2.152005,0
121,27,3.014413,-3.954549,-4.0705,-0.018644,0.67117,-0.01598,0
121,28,3.20978,1.381649,-2.512518,-2.373065,-0.26101,-0.700467,0
121,29,-1.553253,0.806462,-0.984563,3.59289,0.167792,0.380862,0
122,0,2.740458,-5.652464,-2.869647,0.250357,-0.756398,0.351565,2
122,1,8.257394,-1.911614,-7.541379,1.986876,0.657853,2.695333,2
122,2,10.109421,-2.848766,-7.125242,-0.67916,-1.169221,0.588605,2
122,3,13.226019,6.545814,-23.61929,-7.603929,4.647585,-12.400662,2
122,4,15.914386,-14.99005,-25.270607,-5.776855,6.240282,-14.675182,2
122,5,17.871971,-6.849372,-9.506554,-8.323039,8.293742,-1.483499,2
122,6,10.386644,0.565069,-8.928454,-1.757826,4.229435,2.319798,2
122,7,7.767402,2.338389,-6.301831,0.942834,1.773806,1.235805,2
122,8,4.153688,-1.147059,-4.944505,2.279847,0.005327,-0.68715,2
122,9,5.09279,-4.163923,-2.423832,2.223916,-1.147914,-1.483499,2
122,10,6.726778,-4.163398,-2.468948,1.752499,-2.202609,-1.395607,2
122,11,7.036142,-5.909432,-3.989726,0.985448,-2.615432,-1.552746,2
122,12,7.326692,-4.455872,0.439531,1.890995,-3.353186,-1.406261,2
122,13,6.496924,-4.520061,4.421625,0.316941,-3.004284,-0.881576,2
122,14,2.755815,-6.53206,-0.637558,1.451538,-1.273092,-0.24503,2
122,15,1.419466,-6.119132,-2.838276,1.046705,-0.524684,0.114525,2
122,16,5.718473,-6.59969,0.831967,0.807002,-0.719111,-0.215733,2
122,17,-0.819664,-3.639382,2.006413,1.352993,-0.311615,0.958814,2
122,18,-0.365379,-1.166081,0.144609,0.428803,0.173119,0.761725,2
122,19,0.558746,-0.691346,1.083101,0.820319,0.295634,0.596595,2
122,20,0.174547,1.608579,0.527841,0.572625,0.039951,0.617902,2
122,21,-3.585314,1.092312,-0.654613,0.117188,-0.183773,-0.511368,2
122,22,-3.585314,1.092312,-0.654613,0.117188,-0.183773,-0.511368,2
122,23,-2.171716,-0.185392,0.581574,3.353186,-0.386189,0.247694,2
122,24,2.626428,-3.174708,-0.864074,1.781796,-0.093218,1.34234,2
122,25,4.087917,1.163908,-4.308428,2.852472,0.777705,2.351758,2
122,26,4.087917,1.163908,-4.308428,2.852472,0.777705,2.351758,2
122,27,2.962736,-2.965369,-1.372811,0.737754,0.508704,1.669935,2
122,28,2.962736,-2.965369,-1.372811,0.737754,0.508704,1.669935,2
122,29,0.770151,-2.357813,-1.677145,0.604586,-0.018644,0.926854,2
123,0,-5.192916,-4.428251,5.24484,0.178446,0.210406,-0.053267,2
123,1,-1.726243,-2.390776,-1.698469,1.115953,-1.241132,1.853707,2
123,2,-0.636047,-1.088013,-2.400647,1.086656,-1.528776,1.768479,2
123,3,-0.159763,-3.111606,-2.980428,1.073339,-1.680588,1.368974,2
123,4,-0.764744,0.387289,-2.872467,-0.173119,-0.681823,1.345003,2
123,5,-2.474358,0.36596,-3.86341,-1.203844,0.119852,0.988111,2
123,6,-4.810846,-0.920173,-4.423867,-2.05346,-0.207743,-0.279654,2
123,7,-0.253518,-2.580615,-2.631295,-1.440885,-0.67916,-0.623229,2
123,8,8.932024,-3.525608,-6.616454,-0.066584,-1.576717,-0.101208,2
123,9,9.082438,-2.559351,-4.850654,3.137453,-3.339869,3.781989,2
123,10,8.078379,4.395437,-4.32269,3.206701,-1.994866,4.253406,2
123,11,8.554463,9.963114,-0.105716,-1.38229,-1.416914,1.752499,2
123,12,15.700565,25.429117,-8.819187,-6.506619,4.727486,-4.900606,2
123,13,13.494891,14.76677,-12.203253,-13.223644,18.790092,-21.575981,2
123,14,18.27399,20.430073,-22.692432,-5.44127,10.959778,3.560929,2
123,15,18.27399,20.430073,-22.692432,-5.44127,10.959778,3.560929,2
123,16,-6.265392,8.878337,-12.554219,1.086656,-3.214691,-1.387617,2
123,17,1.456172,-3.459909,-9.985945,0.727101,-4.069634,-4.09893,2
123,18,1.456172,-3.459909,-9.985945,0.727101,-4.069634,-4.09893,2
123,19,7.637088,-5.792316,9.758471,3.062878,-3.712741,-0.431466,2
123,20,7.096444,0.40715,4.327535,4.735477,-3.065542,0.90022,2
123,21,7.096444,0.40715,4.327535,4.735477,-3.065542,0.90022,2
123,22,1.750135,5.169794,-4.476238,3.824603,-1.099973,0.684487,2
123,23,1.745626,4.365427,-6.698796,2.644729,-0.676497,0.050604,2
123,24,2.164786,3.799624,-6.898626,2.490253,-0.335585,-0.921527,2
123,25,4.275408,2.476132,-4.661284,1.467518,-0.295634,-0.974794,2
123,26,2.622399,3.618443,-4.253795,0.604586,-0.002663,-0.402169,2
123,27,-0.409664,-0.314037,-1.387764,-1.009418,-0.255684,-0.367545,2
123,28,-0.979493,-0.633632,-0.792731,-0.00799,0.106535,-0.370209,2
123,29,-0.983287,1.628732,1.166807,-0.109198,-0.106535,-0.079901,2
124,0,0.083249,-1.071926,-1.413515,0.165129,-1.1053,0.394179,2
124,1,10.96824,-0.799991,-11.60624,2.535531,1.408924,3.64083,2
124,2,15.229057,7.459728,-11.365255,-0.961478,-2.96167,0.431466,2
124,3,13.726921,16.185513,-16.759861,-9.05014,-4.168178,-6.847531,2
124,4,14.676519,19.974665,-21.772726,-2.23457,6.906125,-11.015709,2
124,5,17.086014,-4.061415,-7.793173,-1.379627,6.08048,-3.273285,2
124,6,12.200071,-3.830505,-12.089576,-0.767051,5.145636,-1.38229,2
124,7,3.817521,-3.045122,-11.798729,0.25302,3.118809,-0.841626,2
124,8,1.024259,-4.882441,-8.713112,1.3743,-0.194426,-0.436793,2
124,9,-0.716023,-2.900452,-6.426601,1.637974,-1.707222,-0.186436,2
124,10,1.175963,-4.522967,-2.828352,1.273092,-3.081522,-0.170456,2
124,11,0.715959,0.035046,-0.351517,1.091983,-4.013702,0.380862,2
124,12,4.061796,0.239741,5.251978,1.422241,-4.208129,-0.543328,2
124,13,1.550527,0.752751,4.693726,1.166557,-3.16675,-0.127842,2
124,14,2.625892,1.394,5.169173,0.729764,-2.51156,-0.370209,2
124,15,1.659082,-0.531323,2.219633,0.431466,-1.883004,-0.633883,2
124,16,-3.050581,-0.321152,0.417059,0.431466,-0.708457,-0.343575,2
124,17,-3.050581,-0.321152,0.417059,0.431466,-0.708457,-0.343575,2
124,18,-0.211566,-1.528731,-0.230712,0.263674,-0.407496,-0.46609,2
124,19,1.428568,0.53044,0.898136,0.02397,0.047941,0.218397,2
124,20,1.428568,0.53044,0.898136,0.02397,0.047941,0.218397,2
124,21,-1.02947,-1.724134,-2.017624,-0.692477,0.620566,0.322268,2
124,22,-1.02947,-1.724134,-2.017624,-0.692477,0.620566,0.322268,2
124,23,2.106232,-0.914975,0.416852,1.480835,1.14525,1.544756,2
124,24,2.122097,-0.69105,-1.47266,1.560736,1.416914,1.933608,2
124,25,2.706002,1.644807,-1.420933,2.335778,1.368974,2.325124,2
124,26,0.661278,1.583239,-1.925801,1.118617,1.494152,1.952252,2
124,27,0.057718,0.709351,-1.926529,0.772378,1.131933,1.614004,2
124,28,0.708671,0.742197,-0.687897,0.530011,0.039951,1.147914,2
124,29,0.867456,0.855075,0.046565,-0.055931,-0.02397,1.158567,2
125,0,0.918178,-4.916056,-0.39076,-0.519358,-1.329023,-0.538001,2
125,1,7.336412,-4.244981,-7.769012,2.506234,1.928282,3.164087,2
125,2,8.367985,-2.997278,-9.622989,0.4581,-0.114525,2.580808,2
125,3,13.632561,16.128113,-10.773414,-7.814335,0.269001,-10.152776,2
125,4,16.107445,-19.271925,-26.035294,-11.298026,8.410931,-12.667,2
125,5,19.619923,2.904499,-0.424598,-4.921913,6.994016,1.390281,2
125,6,20.566309,1.076292,-9.491274,1.467518,5.089705,2.058787,2
125,7,9.837898,-1.551378,-8.273736,2.871116,2.855135,0.356892,2
125,8,8.091607,-6.470999,-5.947546,1.643301,0.292971,-0.777705,2
125,9,8.103676,-6.013358,-5.194681,2.721967,-1.60335,-1.158567,2
125,10,11.803568,-8.341688,-8.607965,3.030918,-3.949781,-0.402169,2
125,11,9.891477,-8.540367,3.537834,-0.087891,-4.97518,-0.615239,2
125,12,9.078048,-4.51718,6.082518,1.028062,-4.399891,-1.392944,2
125,13,3.188527,-2.842538,6.372068,1.499479,-1.648628,-0.538001,2
125,14,3.567783,-2.816338,5.751936,1.675261,-0.910873,-0.338248,2
125,15,-3.580572,1.218525,0.944573,0.545991,0.588605,0.149149,2
125,16,-0.93461,1.228575,0.954554,0.519358,0.279654,-0.170456,2
125,17,-1.198031,4.438346,1.673913,-0.242367,0.410159,-0.03196,2
125,18,-4.5753,7.634336,-2.751844,-0.394179,0.125179,0.194426,2
125,19,-1.127035,4.086277,1.683504,0.66318,0.338248,-0.48207,2
125,20,-3.356968,3.904637,0.948537,0.287644,-0.284981,-0.370209,2
125,21,-1.089085,5.565467,-2.560114,2.591461,0.607249,0.298298,2
125,22,-4.09558,8.547318,-0.25099,0.649863,-0.463427,2.506234,2
125,23,6.863969,3.300598,-3.984385,0.306288,-0.460763,0.801675,2
125,24,9.764626,6.439898,-3.483795,2.70865,-0.657853,0.966804,2
125,25,3.809893,1.50774,-6.680475,2.452966,0.165129,-0.559308,2
125,26,3.809893,1.50774,-6.680475,2.452966,0.165129,-0.559308,2
125,27,4.062861,0.522515,-2.638241,3.856564,-0.705794,0.298298,2
125,28,4.062861,0.522515,-2.638241,3.856564,-0.705794,0.298298,2
125,29,2.708942,0.133703,-6.148407,1.77647,0.862933,0.492724,2
126,0,-4.867118,-0.09421,1.434227,-0.135832,-0.071911,0.26101,0
126,1,-0.121722,-0.07254,2.397345,-1.273092,-0.010653,-0.250357,0
126,2,-1.224122,-2.016937,4.113401,-0.514031,-0.316941,-0.167792,0
126,3,3.547676,1.031868,3.258884,0.306288,-4.52507,1.38229,0
126,4,3.547676,1.031868,3.258884,0.306288,-4.52507,1.38229,0
126,5,-1.805035,-4.194217,-4.300192,3.920484,-11.436522,4.615624,0
126,6,-17.401474,-11.243557,-14.958036,3.443741,-10.094182,-10.831936,0
126,7,-29.154907,18.622534,-20.70926,-30.953716,10.016944,6.192341,0
126,8,-19.657366,7.504095,1.271209,-0.138495,6.144401,11.015709,0
126,9,-11.379743,12.250373,8.06394,-2.703323,-0.977458,2.218589,0
126,10,-7.642014,2.628773,2.5118,1.936272,-0.165129,3.659474,0
126,11,-2.613293,-3.151164,2.440092,2.876442,0.23704,2.415679,0
126,12,1.54594,2.445251,1.414616,0.026634,0.817655,0.926854,0
126,13,-1.041688,3.33765,1.102251,-1.843054,1.504805,-0.993438,0
126,14,-0.830775,-1.070919,-0.787805,0.676497,0.569962,-1.35033,0
126,15,-0.830775,-1.070919,-0.787805,0.676497,0.569962,-1.35033,0
126,16,-0.830775,-1.070919,-0.787805,0.676497,0.569962,-1.35033,0
126,17,-0.830775,-1.070919,-0.787805,0.676497,0.569962,-1.35033,0
126,18,-0.830775,-1.070919,-0.787805,0.676497,0.569962,-1.35033,0
126,19,0.303388,0.476843,2.804013,1.251785,0.974794,-1.315706,0
126,20,-5.935062,-1.519386,1.693306,0.644536,1.5634,-1.267765,0
126,21,-0.082979,-0.018571,2.830238,1.142587,-0.591269,0.9162,0
126,22,-3.638797,-3.422269,0.784401,-1.928282,-0.138495,0.407496,0
126,23,-3.455976,-4.37873,-2.50481,-2.982977,-1.214498,1.107963,0
126,24,-2.317383,-4.412002,-4.379992,0.026634,-1.068012,1.227815,0
126,25,-2.496181,-4.528444,-3.762701,0.791022,-0.284981,0.005327,0
126,26,-3.701754,-0.379,0.615576,-0.271664,0.255684,-0.838962,0
126,27,-2.809014,-2.198305,1.702957,-1.957579,-0.830972,0.785695,0
126,28,0.541242,-1.013655,-0.755004,-2.149342,-0.545991,3.302582,0
126,29,-3.651952,1.65384,-1.833627,-0.4581,0.67916,3.82194,0
127,0,0.681942,1.528427,-0.955114,-0.538001,-0.303624,0.436793,3
127,1,7.402827,-0.839649,-15.561281,-3.065542,-2.301154,-1.12927,3
127,2,11.104211,-3.707978,-15.652669,-1.962906,-1.060022,-2.138688,3
127,3,14.269298,-10.268978,11.084201,0.870923,-12.664336,-1.542093,3
127,4,24.034637,17.972,3.079703,14.882926,-7.619909,8.695911,3
127,5,27.91354,-4.974981,-7.508282,2.402362,-0.801675,9.420349,3
127,6,15.194284,3.305785,-5.690089,1.158567,1.094646,5.625043,3
127,7,5.724043,6.748501,-1.625469,-0.644536,-0.303624,2.753927,3
127,8,-0.364977,2.677403,-0.767874,0.958814,-0.988111,-0.673833,3
127,9,1.280498,-2.007543,0.286309,0.021307,-2.170649,-2.759254,3
127,10,4.298708,-3.846805,-1.315803,-2.096074,-2.927047,-3.789979,3
127,11,7.192322,-4.604616,5.973909,2.383719,-2.764581,-5.752885,3
127,12,8.117502,-0.351532,4.759952,-0.093218,-4.045663,-5.217547,3
127,13,10.506914,-4.964423,0.923797,-2.314471,-4.096267,-5.329409,3
127,14,4.149125,-3.707794,4.242977,-2.900413,-2.269193,-3.36384,3
127,15,-1.595772,-4.508476,1.641129,-2.080094,-0.92419,-3.046898,3
127,16,-1.764819,-4.986695,2.464919,-1.539429,-0.759061,-2.218589,3
127,17,-2.275673,-1.695791,1.090356,-2.048133,0.322268,-0.660516,3
127,18,-2.136483,-0.295426,1.559714,-1.126607,-0.109198,-0.298298,3
127,19,-0.835558,-0.841962,1.709452,-0.67916,-0.146486,0.263674,3
127,20,-0.391802,-1.462153,1.957364,-0.356892,0.751071,0.037287,3
127,21,2.529277,1.751203,1.137854,0.332922,0.889566,0.993438,3
127,22,-0.308895,3.56308,-2.660863,-0.383526,0.868259,1.523449,3
127,23,0.383256,0.074171,-1.551016,0.0,-0.303624,0.719111,3
127,24,-0.070331,0.085845,-4.138101,0.146486,0.074574,-0.010653,3
127,25,0.491838,-0.410806,-2.92441,0.311615,-0.183773,-0.857606,3
127,26,0.568722,0.888743,-0.485743,0.071911,-0.399506,-0.937507,3
127,27,0.625438,0.503959,-0.289273,-0.910873,-0.553982,-0.897557,3
127,28,0.105319,1.059015,0.373658,-1.243795,-0.202416,-0.607249,3
127,29,0.105319,1.059015,0.373658,-1.243795,-0.202416,-0.607249,3
128,0,0.094274,-0.25774,0.47025,-0.03196,-0.085228,0.00799,1
128,1,1.185966,2.160782,0.58883,-0.071911,-0.902883,-0.615239,1
128,2,3.730646,1.390455,0.325054,0.743081,-0.428803,-0.89223,1
128,3,3.730646,1.390455,0.325054,0.743081,-0.428803,-0.89223,1
128,4,3.730646,1.390455,0.325054,0.743081,-0.428803,-0.89223,1
128,5,0.230135,-0.889056,2.115776,-0.103872,-0.609912,-0.01598,1
128,6,-2.241978,2.893277,-9.399391,-0.585942,0.860269,-0.783032,1
128,7,1.102817,-3.791857,-1.122593,-2.591461,1.16123,-1.952252,1
128,8,1.407,-2.880215,8.974151,-2.040144,0.46609,-0.292971,1
128,9,4.704173,0.021286,5.878318,-0.034624,1.110626,0.226387,1
128,10,0.452359,-5.409156,3.647132,1.305053,0.705794,-0.732428,1
128,11,1.487941,-5.52537,-2.336517,1.249122,1.478172,-1.629984,1
128,12,-0.029188,0.665303,-2.252601,0.085228,1.5634,-0.460763,1
128,13,3.178922,-0.177817,1.639849,1.725865,1.065349,-0.878913,1
128,14,4.932735,-5.879606,4.263674,2.109391,0.412823,-1.454202,1
128,15,3.464659,-6.114826,2.282155,2.293164,2.325124,-1.496815,1
128,16,8.10246,-3.691793,-11.068951,-3.582236,8.498822,-0.226387,1
128,17,18.546478,-4.387286,-14.839563,-7.460106,11.721502,4.988497,1
128,18,20.060795,-7.397826,-13.786926,-10.480371,-3.214691,-10.63751,1
128,19,22.322626,17.052399,-16.349684,19.22156,-4.660902,1.717875,1
128,20,13.559996,-14.932951,12.06076,-5.696954,-2.780561,-1.526112,1
128,21,12.999302,10.317239,-8.476546,-2.591461,-0.814992,-1.081329,1
128,22,11.526693,-5.661956,6.822443,-2.338441,-1.337013,1.760489,1
128,23,-4.551646,-0.868849,0.341731,2.314471,0.03196,1.904311,1
128,24,-5.94477,-1.077517,-5.51275,1.560736,1.675261,2.94569,1
128,25,1.02494,-5.303624,-4.960789,2.018837,2.25854,2.476937,1
128,26,8.210469,-11.107103,-2.286334,0.905547,1.448875,-0.005327,1
128,27,5.092355,-3.82714,-5.04833,0.274327,0.956151,-0.103872,1
128,28,2.561821,-4.183728,-9.075673,0.250357,0.386189,-0.082565,1
128,29,4.320047,-2.866801,-3.366176,0.777705,0.572625,-0.189099,1
129,0,0.076337,-0.535401,-0.425218,-0.23704,0.162466,0.013317,0
129,1,2.89144,6.70334,1.454951,-0.809665,1.206508,-0.865596,0
129,2,2.693175,2.084077,8.669854,-0.468754,1.475509,-0.732428,0
129,3,6.622313,-4.902932,6.800719,0.836299,2.01351,-0.207743,0
129,4,-1.006849,-4.341858,-6.851399,1.890995,1.944262,-0.021307,0
129,5,-1.006849,-4.341858,-6.851399,1.890995,1.944262,-0.021307,0
129,6,3.261005,-7.255051,-3.710767,1.795113,1.672598,-1.835064,0
129,7,3.261005,-7.255051,-3.710767,1.795113,1.672598,-1.835064,0
129,8,-0.492175,-4.725005,0.657251,0.641873,2.607442,-0.67117,0
129,9,0.199821,-5.165577,-9.053305,-1.765816,5.627706,1.270429,0
129,10,11.236883,8.060573,-15.48015,-3.851237,9.942369,5.558458,0
129,11,21.826052,-26.158787,-12.668649,-11.753463,-7.71579,-15.86571,0
129,12,25.46295,22.897839,12.423031,34.8742,-7.271007,-10.941134,0
129,13,15.684439,-7.322025,12.253505,-4.170841,-1.744509,-1.454202,0
129,14,14.423054,-7.056841,4.672186,1.57139,0.018644,-0.641873,0
129,15,6.086352,0.059968,0.555242,-1.637974,0.889566,0.953487,0
129,16,-2.10317,3.246775,2.88957,3.169413,2.543521,1.957579,0
129,17,3.98363,-1.732236,1.068698,3.742039,2.612768,0.93218,0
129,18,7.66971,-0.555242,-4.584819,3.15077,1.305053,0.894893,0
129,19,5.444962,1.855502,-0.545231,3.273285,0.961478,1.206508,0
129,20,2.884152,0.446043,2.152093,1.981549,0.005327,0.69514,0
129,21,1.762294,0.50902,0.914061,0.780368,-0.274327,0.149149,0
129,22,2.265075,-0.101617,0.853376,0.524684,-0.44212,0.404833,0
129,23,3.487581,0.882092,3.134372,1.249122,-0.346238,-0.652526,0
129,24,5.372253,-0.854639,1.90429,0.836299,-0.633883,0.162466,0
129,25,5.430996,-1.161623,1.447204,0.814992,-0.034624,0.356892,0
129,26,2.831413,-0.244055,-0.534283,0.202416,0.332922,0.149149,0
129,27,1.770875,-0.058951,0.136997,0.783032,0.391516,0.122515,0
129,28,1.272397,0.52741,0.093816,0.67916,0.330258,0.039951,0
129,29,-0.138133,1.184315,0.208372,0.516694,0.069248,0.090555,0
130,0,1.42818,-0.304269,-2.597263,-0.175783,-0.23704,-0.402169,0
130,1,2.261094,-2.758779,-9.813643,1.526112,2.085421,-2.175975,0
130,2,-4.041658,-3.207933,-5.706974,0.830972,-0.423476,-2.474273,0
130,3,-4.843285,-8.92756,5.997742,-0.383526,-1.451538,-0.455437,0
130,4,-6.287631,-8.876039,10.307117,-0.631219,0.793685,1.843054,0
130,5,-1.892369,-11.078822,-2.257446,-4.660902,5.16428,5.513181,0
130,6,-1.892369,-11.078822,-2.257446,-4.660902,5.16428,5.513181,0
130,7,28.129406,-20.508495,24.336418,5.88339,-10.094182,-23.81055,0
130,8,21.940287,15.229117,13.476328,-4.612961,-0.090555,10.072875,0
130,9,21.940287,15.229117,13.476328,-4.612961,-0.090555,10.072875,0
130,10,11.067894,0.198454,10.647754,-12.877406,-0.601922,2.623422,0
130,11,-1.918365,5.076305,-4.306059,-0.199753,-0.01598,-1.715212,0
130,12,-1.918365,5.076305,-4.306059,-0.199753,-0.01598,-1.715212,0
130,13,5.338306,-5.221309,-4.45674,-0.218397,-1.14525,-1.669935,0
130,14,4.056034,-9.466498,-0.201297,0.247694,-2.056124,-0.740418,0
130,15,3.124123,-5.435065,5.068188,-0.274327,-1.60335,-0.295634,0
130,16,3.124123,-5.435065,5.068188,-0.274327,-1.60335,-0.295634,0
130,17,3.479644,-2.875553,3.65022,-0.013317,-1.416914,1.416914,0
130,18,3.99587,-1.475196,0.621453,0.444783,0.133169,1.32636,0
130,19,3.527286,1.616038,-1.88735,0.977458,0.396843,0.913537,0
130,20,1.825964,1.513849,-3.269032,1.368974,0.295634,-0.138495,0
130,21,0.610669,1.278034,-1.674724,0.801675,-0.037287,-0.42614,0
130,22,1.013071,-0.523279,-1.559154,-0.860269,0.284981,-0.854943,0
130,23,0.967272,-0.755494,-1.595118,0.322268,-0.175783,-0.836299,0
130,24,1.855168,-1.537331,-1.41139,-0.508704,-0.284981,-0.394179,0
130,25,1.855168,-1.537331,-1.41139,-0.508704,-0.284981,-0.394179,0
130,26,1.855168,-1.537331,-1.41139,-0.508704,-0.284981,-0.394179,0
130,27,1.855168,-1.537331,-1.41139,-0.508704,-0.284981,-0.394179,0
130,28,1.855168,-1.537331,-1.41139,-0.508704,-0.284981,-0.394179,0
130,29,1.855168,-1.537331,-1.41139,-0.508704,-0.284981,-0.394179,0
131,0,1.058926,-1.342982,-1.074387,-0.543328,-0.732428,-0.535338,0
131,1,11.302549,-6.724272,-3.845744,2.399699,4.756784,-3.851237,0
131,2,1.119034,-5.267633,-4.86538,1.329023,1.629984,-3.486355,0
131,3,-2.260588,-6.827611,-10.111307,1.528776,0.013317,-2.911066,0
131,4,3.060059,-2.973177,-2.656874,-1.052032,-1.667271,-0.372872,0
131,5,0.61656,-2.309233,5.595813,-0.740418,-1.371637,-0.332922,0
131,6,-6.356924,-3.15656,9.692421,-0.346238,-0.716447,0.303624,0
131,7,-7.439839,-4.672229,11.024589,-1.049369,0.836299,1.656618,0
131,8,-3.482795,-9.520127,-2.879487,-4.99116,5.702281,4.405218,0
131,9,10.870828,0.293427,-15.647894,-7.819662,9.881112,9.24723,0
131,10,27.563349,-21.447268,16.43176,3.286602,-10.789322,-19.141659,0
131,11,25.815468,-1.799089,-21.180414,-12.235534,5.992588,14.4994,0
131,12,19.404112,14.840346,10.395847,-10.786659,-1.869688,4.826031,0
131,13,5.635191,7.529403,10.150158,-1.438221,-0.652526,1.384954,0
131,14,1.961444,-0.24641,5.332195,0.292971,1.432895,1.238468,0
131,15,4.511582,-0.733878,-6.799229,-0.159802,2.655382,1.337013,0
131,16,7.671382,0.558245,-11.507089,-0.609912,1.379627,0.311615,0
131,17,7.304727,3.210024,-6.479319,-1.515459,-1.456865,-0.101208,0
131,18,7.505476,-3.485354,-3.947407,-4.495773,-2.01351,-1.582043,0
131,19,7.505476,-3.485354,-3.947407,-4.495773,-2.01351,-1.582043,0
131,20,-0.601787,-4.8856,12.992512,-0.921527,-1.062686,-1.408924,0
131,21,-0.870789,-0.931029,1.442654,-0.157139,1.696568,0.668507,0
131,22,-0.870789,-0.931029,1.442654,-0.157139,1.696568,0.668507,0
131,23,6.705832,-1.105218,-2.854257,2.399699,1.480835,1.030725,0
131,24,4.134255,1.165211,-5.442937,1.046705,0.575289,0.538001,0
131,25,4.134255,1.165211,-5.442937,1.046705,0.575289,0.538001,0
131,26,2.698346,0.63281,-2.180006,0.48207,0.111862,0.24503,0
131,27,0.27672,1.176101,-0.463502,0.367545,-0.19709,-0.063921,0
131,28,1.334009,-0.350127,0.728264,0.68715,-0.359555,0.039951,0
131,29,0.866988,-0.006847,0.417252,0.22905,-0.258347,0.45011,0
132,0,-0.934993,-2.865791,-1.217781,-1.1053,-0.420813,-0.311615,2
132,1,-1.825362,-1.082591,-0.670929,0.439456,-0.740418,0.775041,2
132,2,-0.819881,-0.633532,-1.012138,0.391516,-1.12128,0.609912,2
132,3,-0.819881,-0.633532,-1.012138,0.391516,-1.12128,0.609912,2
132,4,-1.017716,-2.836445,-0.974781,0.673833,-1.352993,-0.322268,2
132,5,0.913466,-7.230253,-3.377777,0.601922,-1.11329,0.777705,2
132,6,0.913466,-7.230253,-3.377777,0.601922,-1.11329,0.777705,2
132,7,3.257258,1.42195,-4.528363,0.428803,-1.526112,3.140116,2
132,8,3.257258,1.42195,-4.528363,0.428803,-1.526112,3.140116,2
132,9,4.488973,3.738808,-5.408904,-0.00799,-3.275948,3.457058,2
132,10,8.941794,-2.098747,-6.16766,3.638167,-2.753927,2.48759,2
132,11,11.787167,-0.614562,-3.99795,0.905547,-2.780561,2.458293,2
132,12,8.595427,6.043101,0.789429,-1.331686,-0.455437,1.203844,2
132,13,18.615967,12.5625,10.485285,-1.608677,0.929517,-2.066777,2
132,14,14.046782,-13.490844,-24.908852,-0.591269,13.711041,-18.877985,2
132,15,14.203112,12.009846,-26.972267,-29.009455,13.7723,-0.098545,2
132,16,17.547142,19.974483,-22.08112,1.629984,9.007526,2.759254,2
132,17,-6.828596,-2.424298,-27.033836,3.619523,-1.459528,-1.600687,2
132,18,-0.020646,0.323239,-13.918695,0.359555,-4.301347,-2.218589,2
132,19,8.267992,-4.768434,4.03307,1.16123,-5.395993,-1.478172,2
132,20,7.59369,-3.153886,11.147963,2.506234,-5.052418,-0.498051,2
132,21,7.202949,-1.670048,9.806148,4.437179,-4.037673,0.351565,2
132,22,3.782766,4.652258,3.840166,4.604971,-1.896321,1.853707,2
132,23,2.357798,7.564514,2.095394,3.949781,-0.982784,1.621994,2
132,24,1.60872,6.082549,-6.735622,1.257112,-0.87625,0.836299,2
132,25,1.534014,7.323512,-7.154414,0.0,-1.35832,-0.495387,2
