cycle,time,MAD,class
153,18,6.530994802767643,1
153,19,15.235864431117307,1
153,20,9.884247000035911,1
153,21,6.821173414231012,1
153,22,2.947242954790948,1
153,23,5.474640885148643,1
153,24,6.694060991492148,1
153,25,15.11769979664991,1
153,26,19.593694012509708,1
153,27,16.281004520039666,1
153,28,13.091283354944112,1
153,29,7.6694748217510265,1
154,5,13.302809197902372,1
154,6,8.160906168792183,1
154,7,7.381489849036685,1
154,8,19.34414503073316,1
154,9,20.857438553469663,1
154,10,25.85223129586656,1
154,11,23.903177020842442,1
154,12,21.357752952325217,1
154,13,16.04845013440656,1
154,14,9.360745531421816,1
154,15,9.784149410045933,1
154,16,9.016899823214807,1
154,17,10.202968733653703,1
154,18,3.3427689489067633,1
154,19,1.0347024321209912,1
154,20,0.32725975593479356,1
154,21,1.0894736870691768,1
154,22,1.7653364716210294,1
154,23,1.623078360314044,1
154,24,0.8145138554479573,1
154,25,1.9760404685823934,1
154,26,2.0932921234936614,1
154,27,1.7964214760738115,1
154,28,1.0722412956887502,1
154,29,1.4449964503781596,1
155,5,1.056991209084148,1
155,6,1.7619059550366465,1
155,7,4.529091975764239,1
155,8,4.876848937148486,1
155,9,8.842350212986272,1
155,10,8.278931305555252,1
155,11,12.209329463798213,1
155,12,14.88473136379207,1
155,13,13.172477323027389,1
155,14,15.522250211742739,1
155,15,13.367386970347797,1
155,16,12.666870591490751,1
155,17,11.926754986803372,1
155,18,11.98452355010772,1
155,19,13.332617345157486,1
155,20,11.141860429520227,1
155,21,11.475152904347318,1
155,22,4.180269404527511,1
155,23,5.542184880514872,1
155,24,7.491115130105766,1
155,25,7.658683216335592,1
155,26,6.042139486528435,1
155,27,9.894179096619297,1
155,28,6.293471965112382,1
155,29,7.171142247071133,1
156,5,1.909212645915493,1
156,6,1.2486754773562854,1
156,7,3.4932829705570794,1
156,8,10.436078766164798,1
156,9,13.440804425147036,1
156,10,13.89548419512466,1
156,11,19.509090936670724,1
156,12,7.486814052498786,1
156,13,15.245187589181917,1
156,14,8.851767318067683,1
156,15,9.776949938201234,1
156,16,11.852527129590863,1
156,17,6.084921246059882,1
156,18,17.713365271649177,1
156,19,4.923164161735412,1
156,20,9.042759611641577,1
156,21,7.749722927561056,1
156,22,6.486759536494858,1
156,23,8.606559757530466,1
156,24,7.145071607286822,1
156,25,3.9466780798718157,1
156,26,3.176384196250418,1
156,27,1.62488491139318,1
156,28,1.5071101971429666,1
156,29,0.8560065355811318,1
157,5,0.6486491673806332,1
157,6,0.9171360349283372,1
157,7,0.4984399898411967,1
157,8,0.7426046401354703,1
157,9,1.5415216215030287,1
157,10,1.6012317423749944,1
157,11,1.1254077157527105,1
157,12,0.7480738023583157,1
157,13,0.7650841573843417,1
157,14,3.3703798786448407,1
157,15,10.521757508339189,1
157,16,20.15649462890317,1
157,17,20.076648485148038,1
157,18,15.352050569157477,1
157,19,16.66376458628313,1
157,20,13.757747828450713,1
157,21,8.035910965732791,1
157,22,5.5449301342046065,1
157,23,3.4881121478981307,1
157,24,1.350376084372271,1
157,25,2.4318864201060006,1
157,26,1.6127729870501968,1
157,27,1.1285863328181145,1
157,28,0.9227269187251991,1
157,29,0.36551730727208154,1
158,5,0.07968361589891464,1
158,6,0.19508701401317385,1
158,7,0.37842220047018926,1
158,8,0.4816160382346289,1
158,9,0.5546337831974781,1
158,10,1.4077460935402148,1
158,11,1.5985605264515554,1
158,12,7.745075983336113,1
158,13,7.505370373053904,1
158,14,4.089837160688783,1
158,15,7.291930428217571,1
158,16,13.032026060691873,1
158,17,15.112682426358274,1
158,18,16.48672662036941,1
158,19,19.782429513601816,1
158,20,9.845761441242287,1
158,21,5.753519517607032,1
158,22,3.4395020627809543,1
158,23,2.8108871353530342,1
158,24,1.3626326533412958,1
158,25,0.7453896174485639,1
158,26,0.6026567100823724,1
158,27,0.45925614029877626,1
158,28,0.5009500412260556,1
158,29,0.24057680030416653,1
159,5,1.2847747189983945,1
159,6,1.237087366988399,1
159,7,0.1889776391914239,1
159,8,0.9029732527365443,1
159,9,2.4438125662060783,1
159,10,5.652120499038819,1
159,11,6.876563571701353,1
159,12,3.9624282285664902,1
159,13,3.5031115862566584,1
159,14,3.1283195793854826,1
159,15,13.787767255122755,1
159,16,10.641664258272646,1
159,17,12.236283825087906,1
159,18,9.363915096216523,1
159,19,14.810726886051306,1
159,20,22.763051051042698,1
159,21,15.724089480439687,1
159,22,19.590961930608515,1
159,23,26.972176915232758,1
159,24,12.245166437707562,1
159,25,13.078657210265174,1
159,26,10.909837041447595,1
159,27,12.319027673345838,1
159,28,12.218903121476568,1
159,29,4.08027323497141,1
160,5,0.7943712699009879,1
160,6,1.6054192431343,1
160,7,3.219961861614933,1
160,8,1.9817107672491419,1
160,9,4.829071308286497,1
160,10,7.983213785144532,1
160,11,8.295043956311192,1
160,12,8.87374617052764,1
160,13,15.54521787018595,1
160,14,19.29870864587702,1
160,15,17.596831807357596,1
160,16,17.049228447953645,1
160,17,21.66032787670766,1
160,18,22.797372088205552,1
160,19,14.134193458989728,1
160,20,14.817456207107167,1
160,21,18.781159897738842,1
160,22,14.123397866597207,1
160,23,14.236919818071339,1
160,24,9.919316182964419,1
160,25,9.044528830485433,1
160,26,5.337363779761186,1
160,27,1.60692098636588,1
160,28,2.030751312456665,1
160,29,1.1967721427849374,1
161,5,0.2037537676978337,1
161,6,0.11063997046556455,1
161,7,0.09502157254048312,1
161,8,0.31705854550201096,1
161,9,0.7421793858033914,1
161,10,0.29308935131499425,1
161,11,1.6366226254464857,1
161,12,8.944977880129436,1
161,13,14.898496738758233,1
161,14,14.274212510696707,1
161,15,15.000726828324245,1
161,16,13.729534341295368,1
161,17,7.240145656846973,1
161,18,14.967226561146465,1
161,19,11.084087977853232,1
161,20,7.671817182457078,1
161,21,3.7668997117824983,1
161,22,1.19055582308933,1
161,23,0.9402374275429638,1
161,24,0.8440832736831609,1
161,25,1.2883674969316594,1
161,26,1.2519922822762533,1
161,27,0.6821451352377425,1
161,28,0.6234152919497921,1
161,29,0.20135332352388743,1
162,5,11.018845664659672,1
162,6,11.67937384230348,1
162,7,16.02829390677404,1
162,8,19.318083571133666,1
162,9,16.014483190305995,1
162,10,12.72636581128681,1
162,11,16.328700775411104,1
162,12,18.06694452689335,1
162,13,9.860392077596575,1
162,14,9.818507716081987,1
162,15,12.158440958772358,1
162,16,9.666060264712371,1
162,17,11.530163711808948,1
162,18,18.088780795449328,1
162,19,26.717585158570355,1
162,20,21.912434427502546,1
162,21,29.49938816231725,1
162,22,31.87351492253639,1
162,23,14.976517165885674,1
162,24,10.333218737118017,1
162,25,7.507300457374367,1
162,26,6.879078249072981,1
162,27,4.270214188978544,1
162,28,5.004245551109728,1
162,29,3.546178005757765,1
163,5,0.00435248585898868,1
163,6,0.00029355239825288085,1
163,7,0.00045161470446172884,1
163,8,0.003658236240458437,1
163,9,0.10848700416169486,1
163,10,0.09393581600169053,1
163,11,0.09909540146272201,1
163,12,0.1680448188140874,1
163,13,0.4041191668186223,1
163,14,0.6872832517465973,1
163,15,0.8357998470895301,1
163,16,1.4498358511470881,1
163,17,1.7989355917331749,1
163,18,1.4335346344679663,1
163,19,1.0167542462690307,1
163,20,0.8710358662419008,1
163,21,0.9756652076026562,1
163,22,0.2809564168909844,1
163,23,0.04350603181850801,1
163,24,0.04643702518235721,1
163,25,0.04364078990591028,1
163,26,0.014181138953258435,1
163,27,0.29188973712355015,1
163,28,0.25542043154526767,1
163,29,0.36342162098881153,1
164,5,12.534101806231615,1
164,6,17.027826391622487,1
164,7,23.137741843165845,1
164,8,16.50428094406001,1
164,9,20.395974351155232,1
164,10,20.05937058641292,1
164,11,10.970185084825916,1
164,12,4.82890625401887,1
164,13,11.137517571257916,1
164,14,8.140904945382298,1
164,15,11.511621168243984,1
164,16,8.378320565869652,1
164,17,4.339939917000327,1
164,18,4.409720874713742,1
164,19,5.104254402004601,1
164,20,6.687009042863137,1
164,21,7.032644477723511,1
164,22,5.508178608548134,1
164,23,5.575498480054744,1
164,24,4.074370706241764,1
164,25,4.366159043040928,1
164,26,3.611029497979257,1
164,27,3.5049699343662124,1
164,28,3.006504663103381,1
164,29,1.4332853572597786,1
165,5,0.3140119376705901,1
165,6,0.413784965222772,1
165,7,0.7493388578901325,1
165,8,0.46427083212896464,1
165,9,0.48977449699451486,1
165,10,0.4996151388510033,1
165,11,1.179467063438667,1
165,12,2.105875496901333,1
165,13,3.8560867668325036,1
165,14,8.159067203139921,1
165,15,13.173556658929284,1
165,16,20.578234440782346,1
165,17,27.518604570786238,1
165,18,29.184171319045056,1
165,19,26.06571512692702,1
165,20,23.447824529577634,1
165,21,23.189557590813966,1
165,22,18.464837772922632,1
165,23,16.349209894481678,1
165,24,11.728582108924323,1
165,25,10.090557501961019,1
165,26,4.286848691423763,1
165,27,1.5661963524039115,1
165,28,0.8777195874129748,1
165,29,0.8891977611294604,1
166,5,3.7050651571620676,1
166,6,4.286610239854446,1
166,7,3.197803161997611,1
166,8,3.987572917904125,1
166,9,2.7415513101308306,1
166,10,2.199103844101848,1
166,11,5.332328557231702,1
166,12,9.143334751970551,1
166,13,13.091039412578803,1
166,14,4.326710721392746,1
166,15,5.63143674237075,1
166,16,4.613045870873534,1
166,17,4.834755803907387,1
166,18,5.4029570477761295,1
166,19,6.498772809630739,1
166,20,7.867398174302588,1
166,21,7.7704663062947095,1
166,22,9.65657219516951,1
166,23,7.504642956142715,1
166,24,8.337768923578983,1
166,25,5.891900150187466,1
166,26,3.274249594335075,1
166,27,2.3349424843102837,1
166,28,1.5850023763936762,1
166,29,0.8313265716425249,1
167,5,1.2116513860117624,1
167,6,1.6911683421352246,1
167,7,3.697262158033809,1
167,8,5.634429607942689,1
167,9,10.154407148665685,1
167,10,16.216516089398304,1
167,11,22.836252563719395,1
167,12,19.522752127447504,1
167,13,19.65544257631526,1
167,14,15.252579941007916,1
167,15,17.789001052848917,1
167,16,16.03168312208077,1
167,17,17.924333190897777,1
167,18,36.92767620370645,1
167,19,39.06944795769594,1
167,20,25.25448807151165,1
167,21,3.9333825068989174,1
167,22,9.184608534174854,1
167,23,12.138269624059921,1
167,24,9.012609097291627,1
167,25,6.190880238015846,1
167,26,7.411437696416058,1
167,27,3.467752874843705,1
167,28,2.2869773240153397,1
167,29,2.8055106696534065,1
168,5,0.49110762643906314,1
168,6,0.4892964025383146,1
168,7,0.9584231680817343,1
168,8,2.4979818298241514,1
168,9,3.0172410984715503,1
168,10,3.5903297958629588,1
168,11,3.4281068461911044,1
168,12,2.659605010423974,1
168,13,3.1740153360710064,1
168,14,4.35021067428749,1
168,15,5.9724065326646265,1
168,16,10.993006082826643,1
168,17,8.772477620156248,1
168,18,10.716132107579229,1
168,19,24.70470177465784,1
168,20,27.18400555275066,1
168,21,19.501636988949475,1
168,22,25.14996988250076,1
168,23,19.638829840564924,1
168,24,31.54716087322686,1
168,25,13.721731199786497,1
168,26,5.5604231738764875,1
168,27,4.024331650893521,1
168,28,3.7745037357173405,1
168,29,2.4185872574162275,1
169,5,0.29389687367372835,1
169,6,0.757199205612615,1
169,7,1.0317266093584399,1
169,8,1.6523747619163298,1
169,9,2.564897516307872,1
169,10,3.4259167234452046,1
169,11,2.6472750377596213,1
169,12,3.0097487337389093,1
169,13,2.6857022016946943,1
169,14,2.9891312406925947,1
169,15,6.588349003313369,1
169,16,4.980612115266852,1
169,17,5.064848701868946,1
169,18,6.627122096336094,1
169,19,10.254067162305669,1
169,20,6.103541772214731,1
169,21,5.252518323487876,1
169,22,3.5297629155126566,1
169,23,7.62113714118699,1
169,24,6.896672595486643,1
169,25,4.327197135002617,1
169,26,5.857647386324446,1
169,27,4.143664121471783,1
169,28,5.063514623455587,1
169,29,3.426395955428641,1
170,5,7.8952225415870805,1
170,6,7.732669174140125,1
170,7,10.383440543121017,1
170,8,7.619017212555486,1
170,9,3.951542920710187,1
170,10,2.1216972400019585,1
170,11,1.5419333236080996,1
170,12,3.4439034573008263,1
170,13,5.761040320036275,1
170,14,12.097977837951937,1
170,15,15.471000618119705,1
170,16,19.110604324578198,1
170,17,22.76684636126957,1
170,18,13.626825000954751,1
170,19,9.085598961325784,1
170,20,13.95699415218584,1
170,21,13.490162191074853,1
170,22,8.93722645993477,1
170,23,3.7701892416254226,1
170,24,5.362839671501714,1
170,25,4.2891266628103475,1
170,26,2.9224047545672107,1
170,27,2.8725134765541633,1
170,28,2.751659830428259,1
170,29,2.1109164327390446,1
171,5,1.5265437294057618,0
171,6,1.9670932779334005,0
171,7,3.4704452098139527,0
171,8,10.65104672062458,0
171,9,13.228952392958634,0
171,10,13.706497778768057,0
171,11,16.58757144381818,0
171,12,14.055014533787645,0
171,13,14.92403839205749,0
171,14,15.373789775600057,0
171,15,4.785054376754152,0
171,16,5.892874649259772,0
171,17,3.773603442037525,0
171,18,4.641001382330177,0
171,19,5.42898212064981,0
171,20,5.9211927377894344,0
171,21,3.5847455158591233,0
171,22,1.302881574498688,0
171,23,0.3654572643073971,0
171,24,0.03714965647615225,0
171,25,0.1122189465141358,0
171,26,0.2872805030761876,0
171,27,0.3635893867058,0
171,28,0.2872805030761878,0
171,29,0.1122189465141359,0
172,5,8.901029359608922,0
172,6,6.244982803988931,0
172,7,0.5043034850913579,0
172,8,5.400868220242671,0
172,9,5.35171760685382,0
172,10,13.927733649294144,0
172,11,10.27955101431272,0
172,12,14.403203700638937,0
172,13,16.022677720928623,0
172,14,9.666928344221251,0
172,15,14.48390468017949,0
172,16,15.815111710240355,0
172,17,6.011081068917672,0
172,18,0.9209798655111868,0
172,19,1.723691596974261,0
172,20,1.7609213012954426,0
172,21,2.4463440636077354,0
172,22,4.269583627723028,0
172,23,4.440673587523574,0
172,24,2.718008431756775,0
172,25,0.368942873072419,0
172,26,0.11981200035392202,0
172,27,0.06258018100191047,0
172,28,0.0415936472065251,0
172,29,0.00767348575858026,0
173,5,0.28866707592188734,0
173,6,0.5194072991565696,0
173,7,0.574977854988014,0
173,8,0.5985630738394043,0
173,9,0.7664788764589202,0
173,10,1.3942703987678606,0
173,11,6.048127381364939,0
173,12,8.518081830811566,0
173,13,18.390537327920335,0
173,14,15.374783367330588,0
173,15,20.496871308175272,0
173,16,21.035913165323056,0
173,17,15.842469005153566,0
173,18,18.34842666639117,0
173,19,11.179273629179944,0
173,20,6.306461967115174,0
173,21,1.154314578359923,0
173,22,0.43042723650457926,0
173,23,0.4629933660511209,0
173,24,0.8810101541693656,0
173,25,1.0807742453054356,0
173,26,0.6958109887379138,0
173,27,0.5605316024174952,0
173,28,0.8332589931835332,0
173,29,0.8366630593901417,0
174,5,4.400907790114394,0
174,6,6.999836766090928,0
174,7,8.558037465895522,0
174,8,7.392067517600643,0
174,9,16.772078109000926,0
174,10,20.775913683799764,0
174,11,13.376737019949154,0
174,12,24.22256684594816,0
174,13,28.927236715666865,0
174,14,26.761222723040095,0
174,15,13.156953974905225,0
174,16,10.419438328597371,0
174,17,10.678237616390554,0
174,18,10.121625810798971,0
174,19,3.9378506868457266,0
174,20,1.420099774081419,0
174,21,1.759093937473224,0
174,22,2.099767691003026,0
174,23,1.6240267439541272,0
174,24,0.32447939726042585,0
174,25,0.11720733426392753,0
174,26,0.11481098198917125,0
174,27,0.09109426517239191,0
174,28,1.7256332301709632e-32,0
174,29,1.1431023385354115,0
175,5,19.930640241445644,0
175,6,22.237207599354356,0
175,7,17.384499075427712,0
175,8,8.078019196638307,0
175,9,5.05121278855105,0
175,10,5.736708962302547,0
175,11,19.2334076219369,0
175,12,27.726753962602366,0
175,13,28.9104790797362,0
175,14,21.183731175639092,0
175,15,25.855305086030217,0
175,16,32.03886652652826,0
175,17,23.73147981691844,0
175,18,17.54902989177085,0
175,19,14.489251840798211,0
175,20,9.36774539874724,0
175,21,3.5105273584524155,0
175,22,2.2913614609172144,0
175,23,2.0435585378103487,0
175,24,1.935099408641026,0
175,25,2.1540683318893525,0
175,26,2.087334681311565,0
175,27,1.705601986031007,0
175,28,1.4558385990413882,0
175,29,0.4942364345389227,0
176,5,3.041514039530249,0
176,6,4.345440788157358,0
176,7,2.5581084036138564,0
176,8,1.7568579556327244,0
176,9,1.9072096579485425,0
176,10,2.3890715499190582,0
176,11,5.319274790978693,0
176,12,5.075236301476064,0
176,13,14.9379288125884,0
176,14,25.39825058798725,0
176,15,27.361346487594336,0
176,16,18.46083386765495,0
176,17,12.372009549734003,0
176,18,18.91536152553594,0
176,19,5.251881926758754,0
176,20,5.487330264010139,0
176,21,2.295025346668393,0
176,22,2.8230387690445062,0
176,23,2.194863948133893,0
176,24,1.9556337024744503,0
176,25,3.0602531670322874,0
176,26,3.624032108791926,0
176,27,3.7689190405637687,0
176,28,3.060089707311542,0
176,29,3.755614906568431,0
177,5,2.895447125429876,0
177,6,3.8848666586515637,0
177,7,5.771105016117921,0
177,8,11.400906324792183,0
177,9,10.0946762173663,0
177,10,14.998407266967721,0
177,11,28.11082952452505,0
177,12,32.0135727787933,0
177,13,27.358012083318876,0
177,14,26.870512924356866,0
177,15,20.935458258280157,0
177,16,24.891377378994722,0
177,17,15.016908836764905,0
177,18,15.113987637214525,0
177,19,9.723079418141063,0
177,20,7.177433361698922,0
177,21,12.733012539720095,0
177,22,9.989479849194618,0
177,23,7.1004208067782715,0
177,24,8.426101058514199,0
177,25,6.891016893190087,0
177,26,6.346914381928029,0
177,27,4.069977562438591,0
177,28,1.5796596161325815,0
177,29,2.3419981529922733,0
178,5,11.159178325025408,0
178,6,15.744601454549846,0
178,7,18.600426997405364,0
178,8,17.698955012472183,0
178,9,10.600981944006527,0
178,10,7.478879937588928,0
178,11,14.297224960094535,0
178,12,11.620572914797773,0
178,13,7.739942326377894,0
178,14,7.319802746484528,0
178,15,13.603674212183945,0
178,16,10.04997368126418,0
178,17,8.211412880997177,0
178,18,4.595381489781915,0
178,19,7.072926118867104,0
178,20,4.91553201708349,0
178,21,0.9977555317933346,0
178,22,1.5495142916690479,0
178,23,1.2553979489232887,0
178,24,0.7880800021881503,0
178,25,0.42776700601933,0
178,26,0.5251121505364612,0
178,27,0.5703007578943797,0
178,28,1.6147668161420514,0
178,29,2.007265187393761,0
179,5,12.902647867203285,0
179,6,21.317908133934047,0
179,7,18.00533857731891,0
179,8,16.82281035381785,0
179,9,22.091450482154457,0
179,10,21.69039151180826,0
179,11,13.207530525672892,0
179,12,5.6714998929397495,0
179,13,4.685796810672026,0
179,14,4.341283171434633,0
179,15,2.408890823767848,0
179,16,1.4689690475411985,0
179,17,1.0737538861388807,0
179,18,1.321010999651493,0
179,19,1.3158593799270013,0
179,20,1.1297453129102837,0
179,21,1.0983061911722307,0
179,22,0.131043658940526,0
179,23,0.027674169387201703,0
179,24,6.419766481290786e-35,0
179,25,6.419766481290786e-35,0
179,26,6.419766481290786e-35,0
179,27,6.419766481290786e-35,0
179,28,6.419766481290786e-35,0
179,29,6.419766481290786e-35,0
180,5,4.1725429037907675,0
180,6,8.158088808334726,0
180,7,17.40625042318719,0
180,8,21.396371182897187,0
180,9,19.248022353116774,0
180,10,19.357527507008147,0
180,11,17.89123498881586,0
180,12,12.254453478510728,0
180,13,9.015026469241272,0
180,14,2.074919348770355,0
180,15,1.7508255895493456,0
180,16,1.7001853670399645,0
180,17,0.628544306384711,0
180,18,0.22625058609075302,0
180,19,0.3605620758773103,0
180,20,0.5775063204522899,0
180,21,0.4054619214979894,0
180,22,0.7945989684301281,0
180,23,0.59787015160444,0
180,24,0.1295275285007202,0
180,25,4.108650548026103e-33,0
180,26,4.108650548026103e-33,0
180,27,4.108650548026103e-33,0
180,28,4.108650548026103e-33,0
180,29,4.108650548026103e-33,0
181,5,1.422982695288933,0
181,6,1.9107528169334898,0
181,7,2.919240969446542,0
181,8,8.841025067355169,0
181,9,8.343151976368974,0
181,10,4.779067790056191,0
181,11,5.628871296142276,0
181,12,6.799821464667998,0
181,13,6.234052482435906,0
181,14,7.702536014329307,0
181,15,5.458408733726145,0
181,16,5.025423516676636,0
181,17,1.409412501841195,0
181,18,0.3698102549593647,0
181,19,0.31979099578058945,0
181,20,0.20577190761420158,0
181,21,0.17215501101200412,0
181,22,0.05211129027847657,0
181,23,0.0074023971343467635,0
181,24,1.5590317389022834,0
181,25,3.9911212515898464,0
181,26,5.051262834043399,0
181,27,3.991121251589845,0
181,28,1.5590317389022836,0
181,29,2.0378906718209474e-31,0
182,5,6.494679677918831,0
182,6,8.162466312738268,0
182,7,9.067997941897694,0
182,8,11.575623643387237,0
182,9,9.412387108666056,0
182,10,9.650743966253433,0
182,11,10.391150839200542,0
182,12,28.505226102632445,0
182,13,22.81456719492467,0
182,14,17.057359217550353,0
182,15,17.272596262228422,0
182,16,18.418602382288487,0
182,17,19.88710479132817,0
182,18,13.439082595838675,0
182,19,10.84398329829891,0
182,20,2.6187899396026055,0
182,21,1.0535070191662093,0
182,22,1.1651449393520308,0
182,23,1.2211264309780019,0
182,24,1.2639190456021145,0
182,25,0.8009255797779746,0
182,26,0.7223912984191594,0
182,27,0.39455188332797453,0
182,28,0.22382761178177218,0
182,29,0.17084430936811212,0
183,5,0.4762421337119423,0
183,6,1.1177933830061875,0
183,7,3.9632878630364297,0
183,8,3.990756349343083,0
183,9,2.0769530330552994,0
183,10,9.479866830480907,0
183,11,7.334434991934901,0
183,12,6.003546117826796,0
183,13,4.0096615558926105,0
183,14,3.345983633675662,0
183,15,3.4708994582215364,0
183,16,3.205963305040878,0
183,17,7.436636941756147,0
183,18,6.098365289228127,0
183,19,1.6267819439189104,0
183,20,0.08965693618366764,0
183,21,1.5869662741750825e-32,0
183,22,0.4445045484805195,0
183,23,0.5366595617655876,0
183,24,0.4660268603919598,0
183,25,0.4337788881880239,0
183,26,0.47363565637632987,0
183,27,0.8502483256706166,0
183,28,0.977161022474228,0
183,29,0.9376208530640254,0
184,5,2.3371776044988124,0
184,6,3.5180432238944026,0
184,7,3.9230642674642078,0
184,8,4.195009087272144,0
184,9,4.76613109505003,0
184,10,4.261794223070805,0
184,11,6.386314420105302,0
184,12,7.774891144943425,0
184,13,14.995575646409893,0
184,14,23.27942456998429,0
184,15,33.51928703752034,0
184,16,37.6552914264842,0
184,17,31.1791000688989,0
184,18,25.950021744109183,0
184,19,24.936830806178047,0
184,20,19.330106445443,0
184,21,15.463678242557986,0
184,22,11.850829857074983,0
184,23,9.211077207695988,0
184,24,10.027794416734839,0
184,25,5.144345307693111,0
184,26,15.974387926762187,0
184,27,12.756388248782029,0
184,28,12.232748904377578,0
184,29,11.542008885821957,0
185,5,17.37320874183659,0
185,6,19.437426589564513,0
185,7,20.35049097380876,0
185,8,20.326516734512683,0
185,9,6.168667859444828,0
185,10,4.600800027090364,0
185,11,5.050873061149452,0
185,12,5.773112517936963,0
185,13,4.428796015626033,0
185,14,2.411806028542417,0
185,15,2.6346754069856595,0
185,16,2.050432355506283,0
185,17,1.1807296424120457,0
185,18,0.7617298585158632,0
185,19,0.6860365498186644,0
185,20,1.0500629063677804,0
185,21,0.6796516142912653,0
185,22,0.6465825563426146,0
185,23,0.9806563270157469,0
185,24,1.187890729066927,0
185,25,1.2635999501249746,0
185,26,0.4177543379769739,0
185,27,0.42614878090289127,0
185,28,0.42411472594762906,0
185,29,0.08966553699741976,0
186,5,13.77224961135121,0
186,6,8.685290670645701,0
186,7,3.2386337167355874,0
186,8,2.031207970253784,0
186,9,1.619920479219174,0
186,10,1.324062125462557,0
186,11,1.4162498612733816,0
186,12,1.3897726743575765,0
186,13,0.9291753704956355,0
186,14,0.06768172857790965,0
186,15,0.03263360922644444,0
186,16,0.008036121890642995,0
186,17,6.573840876841765e-32,0
186,18,0.08196684861305038,0
186,19,0.09038739429892284,0
186,20,0.2265155759722609,0
186,21,0.20743130882308802,0
186,22,0.14057658959282632,0
186,23,0.1145543610611302,0
186,24,0.07139458422666273,0
186,25,0.07018035086621333,0
186,26,0.031037936476399196,0
186,27,2.629536350736706e-32,0
186,28,2.629536350736706e-32,0
186,29,2.629536350736706e-32,0
187,5,3.9482745312136647,0
187,6,6.120367032507572,0
187,7,6.163800081339473,0
187,8,5.614153711126232,0
187,9,4.8114067325085275,0
187,10,3.397694215260997,0
187,11,0.971920028613073,0
187,12,4.211108466430063,0
187,13,9.934967285107737,0
187,14,13.411877723476318,0
187,15,9.412925280036346,0
187,16,8.373871404583932,0
187,17,5.79697502547677,0
187,18,7.204372943371376,0
187,19,9.228826476936023,0
187,20,7.248482427628916,0
187,21,2.944349700792223,0
187,22,2.1531175660983646,0
187,23,2.329021362347526,0
187,24,2.2761794662210972,0
187,25,1.4091844600946872,0
187,26,1.0391892892352503,0
187,27,1.0428925954746084,0
187,28,0.7015629961342167,0
187,29,0.7541474469940336,0
188,5,1.4875505513329577,0
188,6,1.6156649247328092,0
188,7,3.7861829254211017,0
188,8,5.7688583862466505,0
188,9,3.4816031170731025,0
188,10,2.775226809974642,0
188,11,2.654565284738853,0
188,12,1.4002186541679855,0
188,13,0.41831587089098915,0
188,14,2.2866427666380655,0
188,15,15.470644215022777,0
188,16,44.43203108404942,0
188,17,41.602919842286575,0
188,18,42.6817750930384,0
188,19,42.32827543594801,0
188,20,43.51173260079858,0
188,21,22.15806492420692,0
188,22,18.67091663255204,0
188,23,10.446445309867084,0
188,24,2.589447083339913,0
188,25,2.1538156786321427,0
188,26,1.1733968798154248,0
188,27,0.6954989608105795,0
188,28,0.7835488567063279,0
188,29,0.36996225813008066,0
189,5,6.506390695127746,0
189,6,10.123480344923111,0
189,7,19.18464296162718,0
189,8,30.46407707872638,0
189,9,30.034676863915344,0
189,10,27.281726413940603,0
189,11,23.188567440331585,0
189,12,20.856907400479418,0
189,13,15.772346505798138,0
189,14,10.360992285751776,0
189,15,6.64764646903742,0
189,16,5.37782371649283,0
189,17,8.556016866558444,0
189,18,6.2092643446848355,0
189,19,5.15716419592679,0
189,20,3.761187611300683,0
189,21,4.573911558704574,0
189,22,4.124986125598019,0
189,23,4.150014064413296,0
189,24,2.9044640342641084,0
189,25,2.2520879623563346,0
189,26,1.0121892704295423,0
189,27,1.2299115234795839,0
189,28,1.184941308390626,0
189,29,1.3039107280194482,0
190,5,0.4960531806547498,0
190,6,0.8428116293192872,0
190,7,0.5384618216262955,0
190,8,0.25824188937950293,0
190,9,0.1490957123150084,0
190,10,0.333613951991885,0
190,11,0.4955562626052653,0
190,12,0.24882754071320512,0
190,13,6.313222063527564,0
190,14,22.640463055460103,0
190,15,17.951450193822723,0
190,16,15.674186949065502,0
190,17,16.732829945087484,0
190,18,14.493480282919835,0
190,19,8.528143667596558,0
190,20,7.980219531380635,0
190,21,5.928372384549337,0
190,22,1.073059799306766,0
190,23,0.5663173628738083,0
190,24,0.34173009290779194,0
190,25,0.511053009981325,0
190,26,0.8712442966866731,0
190,27,0.733212384958895,0
190,28,0.36924827097313523,0
190,29,0.11628258627694918,0
191,5,10.181277680168558,0
191,6,10.57810984879165,0
191,7,12.240804218962309,0
191,8,19.211890253206946,0
191,9,21.948276637583195,0
191,10,7.44359298852236,0
191,11,1.0362545684320537,0
191,12,0.7955300631830119,0
191,13,0.32854934650059425,0
191,14,0.3130674552248455,0
191,15,0.3933441531596214,0
191,16,0.5727925573972247,0
191,17,1.403688725365611,0
191,18,1.5041897063833443,0
191,19,1.3694825106223427,0
191,20,1.8798128299417278,0
191,21,1.6308769137237007,0
191,22,1.7097950283230534,0
191,23,1.0737543606882975,0
191,24,0.5346717554316012,0
191,25,1.1335069237482367,0
191,26,2.152359676111063,0
191,27,2.873252642187673,0
191,28,2.4971101957325503,0
191,29,1.1938635716557813,0
192,5,0.4145337190359172,0
192,6,0.3302572402393555,0
192,7,1.0007767773714038,0
192,8,1.2494461332902627,0
192,9,2.9800573049828896,0
192,10,11.209332351136384,0
192,11,8.661315575240112,0
