cycle,time,SD,class
1353,55,119.32454709134358,27
1353,56,108.16283640585438,27
1353,57,82.33614481214708,27
1353,58,48.09796686083097,27
1353,59,0.6841080648405068,27
1354,9,3897.9276824623794,27
1354,10,809.4180567487953,27
1354,11,5082.278355849855,27
1354,12,8418.230289565,27
1354,13,10687.988540910872,27
1354,14,11894.444539217551,27
1354,15,12052.906579042203,27
1354,16,11129.835543557574,27
1354,17,9162.068448809092,27
1354,18,6102.384293810786,27
1354,19,1911.966754071528,27
1354,20,223.08040899902898,27
1354,21,399.9703339845286,27
1354,22,523.8134445526819,27
1354,23,602.0420143381276,27
1354,24,630.4354448819205,27
1354,25,603.8813664370158,27
1354,26,528.2165055420943,27
1354,27,402.2964635863705,27
1354,28,225.5966238616593,27
1354,29,2.844828889711766,27
1354,30,228.98011658739708,27
1354,31,404.18915702366843,27
1354,32,524.6017939201453,27
1354,33,602.0411463346052,27
1354,34,633.4205614434791,27
1354,35,601.9859256914676,27
1354,36,520.0364090487043,27
1354,37,396.02731167286817,27
1354,38,221.5740969207455,27
1354,39,3.129227283719453,27
1354,40,225.2500217732336,27
1354,41,399.0390984966465,27
1354,42,513.515894341296,27
1354,43,577.1242316153304,27
1354,44,584.8900316114336,27
1354,45,561.550906204741,27
1354,46,487.9215477530019,27
1354,47,373.7891793052126,27
1354,48,213.6624122376637,27
1354,49,1.4431633727461404,27
1354,50,51.405365347120615,27
1354,51,94.89481939064234,27
1354,52,123.02589764115898,27
1354,53,137.01378157594448,27
1354,54,137.9500068176203,27
1354,55,134.21471349440048,27
1354,56,120.55747793172432,27
1354,57,93.06987547713356,27
1354,58,54.16304321893758,27
1354,59,0.5794069384942241,27
1355,9,3912.049764190037,27
1355,10,888.6638726245649,27
1355,11,5125.612951355565,27
1355,12,8456.223256136982,27
1355,13,10683.141139065528,27
1355,14,11841.782342256187,27
1355,15,12001.906752444156,27
1355,16,11085.169755292696,27
1355,17,9071.067335706895,27
1355,18,5971.856807070299,27
1355,19,1763.3044917323643,27
1355,20,226.235082306524,27
1355,21,390.10847950190276,27
1355,22,512.9547578498587,27
1355,23,593.9827436101124,27
1355,24,627.4579109699913,27
1355,25,598.6294720043438,27
1355,26,522.10282874423,27
1355,27,396.7594135440168,27
1355,28,221.3518690649407,27
1355,29,3.047588833569664,27
1355,30,241.68470025450907,27
1355,31,411.29344379205855,27
1355,32,533.0198431828729,27
1355,33,613.462563163548,27
1355,34,641.3341135151769,27
1355,35,604.5443138658869,27
1355,36,523.2001850404992,27
1355,37,388.8145990742508,27
1355,38,224.93798226060022,27
1355,39,3.5198251010704245,27
1355,40,220.67466252380035,27
1355,41,392.0955958104171,27
1355,42,513.1043123366952,27
1355,43,571.4924620055771,27
1355,44,587.6289023230859,27
1355,45,567.5132690381796,27
1355,46,502.33414123112817,27
1355,47,388.3395930301392,27
1355,48,219.74380545737105,27
1355,49,1.5389644928521484,27
1355,50,44.99234462841217,27
1355,51,85.5684815324041,27
1355,52,115.04009736283459,27
1355,53,129.97524652151608,27
1355,54,134.3097316286129,27
1355,55,128.3940623481471,27
1355,56,114.95957764496295,27
1355,57,89.28158411305466,27
1355,58,53.56493938297581,27
1355,59,0.6411248659692983,27
1356,9,3908.6171546389164,27
1356,10,1098.0117596859225,27
1356,11,5361.024850688503,27
1356,12,8639.671477938135,27
1356,13,10831.94495683583,27
1356,14,11941.546600301117,27
1356,15,12036.238650336452,27
1356,16,11019.995693096507,27
1356,17,8938.193166195444,27
1356,18,5748.989945002845,27
1356,19,1470.3053024277478,27
1356,20,212.64285596584088,27
1356,21,381.4137196478283,27
1356,22,503.36230776456165,27
1356,23,586.9724385292515,27
1356,24,625.915183156565,27
1356,25,600.1405006771569,27
1356,26,525.839474089759,27
1356,27,392.478634119454,27
1356,28,217.36463372139983,27
1356,29,3.1246863363054778,27
1356,30,230.218721804439,27
1356,31,397.9161993050058,27
1356,32,511.7918705778037,27
1356,33,591.5562590226665,27
1356,34,626.8505816432883,27
1356,35,602.362370887515,27
1356,36,526.541305984923,27
1356,37,395.7896871310832,27
1356,38,224.89124695603724,27
1356,39,3.0121916422702886,27
1356,40,229.24329196686347,27
1356,41,396.85813635250514,27
1356,42,522.1688247851804,27
1356,43,579.6991448428214,27
1356,44,596.0925437311793,27
1356,45,573.4433885500639,27
1356,46,501.6864761126415,27
1356,47,385.2688198417987,27
1356,48,216.92812502702134,27
1356,49,1.601042367697846,27
1356,50,45.9829695310799,27
1356,51,89.7760485648455,27
1356,52,117.64564334394312,27
1356,53,132.43848586140993,27
1356,54,134.40181647006796,27
1356,55,130.63359278163128,27
1356,56,116.63230425593139,27
1356,57,87.58082480059687,27
1356,58,49.84865389745277,27
1356,59,0.8502252875487982,27
1357,9,3866.8845048808666,27
1357,10,1180.9136105895238,27
1357,11,5321.99983615993,27
1357,12,8562.815599233048,27
1357,13,10699.262882489385,27
1357,14,11804.58522719924,27
1357,15,11893.097851846545,27
1357,16,10904.597857423612,27
1357,17,8812.117076630371,27
1357,18,5621.852486889372,27
1357,19,1354.9946143946534,27
1357,20,203.69889379328217,27
1357,21,375.9034342427162,27
1357,22,496.2798404849371,27
1357,23,582.6500088306275,27
1357,24,620.3884813642869,27
1357,25,602.5750204677298,27
1357,26,525.5610400000836,27
1357,27,393.68800198653463,27
1357,28,224.90313027450193,27
1357,29,2.8805714269409273,27
1357,30,227.53497027950573,27
1357,31,400.174891509273,27
1357,32,521.2411331982117,27
1357,33,602.033921682979,27
1357,34,641.3944371039465,27
1357,35,612.431620452118,27
1357,36,532.9958784252979,27
1357,37,403.5536794161042,27
1357,38,230.16765157677153,27
1357,39,2.7698657114130882,27
1357,40,214.85663036025105,27
1357,41,389.4256770855149,27
1357,42,510.03653979977366,27
1357,43,575.3736293020826,27
1357,44,592.7274816372659,27
1357,45,574.9901496451595,27
1357,46,502.8042954364588,27
1357,47,385.32857352994455,27
1357,48,215.74865808848088,27
1357,49,1.3269182778334923,27
1357,50,45.97109143791095,27
1357,51,87.19250438246338,27
1357,52,118.73161630526678,27
1357,53,132.32941020658336,27
1357,54,135.99826671733496,27
1357,55,131.54825760303277,27
1357,56,116.15858603705506,27
1357,57,93.18846393776415,27
1357,58,49.79363795938302,27
1357,59,0.8926045775295208,27
1358,9,3876.1476585155815,27
1358,10,1021.982338404201,27
1358,11,5268.714245117436,27
1358,12,8578.736424962723,27
1358,13,10733.910309736355,27
1358,14,11864.065904245324,27
1358,15,11956.851950070215,27
1358,16,10985.493348764454,27
1358,17,8973.445600940562,27
1358,18,5820.666436900589,27
1358,19,1564.522697446169,27
1358,20,223.63520751124452,27
1358,21,396.02318615922457,27
1358,22,515.424059217949,27
1358,23,606.3529698023597,27
1358,24,640.0663715097897,27
1358,25,615.5565402905595,27
1358,26,544.1938205546868,27
1358,27,416.57754327722523,27
1358,28,231.51113456398434,27
1358,29,2.938650560586111,27
1358,30,230.04633741890132,27
1358,31,396.2552360169347,27
1358,32,511.65336902160374,27
1358,33,593.4108811515529,27
1358,34,622.9237218084311,27
1358,35,598.07574547172,27
1358,36,522.0766434197308,27
1358,37,399.5483735186454,27
1358,38,227.37421242207125,27
1358,39,2.765926829421258,27
1358,40,223.95554888083618,27
1358,41,400.40964063406653,27
1358,42,532.4948836550509,27
1358,43,603.8211855128117,27
1358,44,623.205360296592,27
1358,45,598.0634300028009,27
1358,46,525.710084744751,27
1358,47,396.13137471352974,27
1358,48,216.86092683406434,27
1358,49,1.1270193609319592,27
1358,50,49.075658965128696,27
1358,51,87.32171332353946,27
1358,52,117.8548005042638,27
1358,53,131.61228902259995,27
1358,54,134.64169619846513,27
1358,55,131.9710540268326,27
1358,56,117.11822645048763,27
1358,57,89.97711724355072,27
1358,58,50.941710608246375,27
1358,59,0.6264135635730456,27
1359,9,3906.9550598551477,27
1359,10,1510.5438474147866,27
1359,11,5655.008011039756,27
1359,12,8847.461732928703,27
1359,13,10935.545488857084,27
1359,14,11928.39234944465,27
1359,15,11895.588660311314,27
1359,16,10795.354789404204,27
1359,17,8617.140020481262,27
1359,18,5390.248237629491,27
1359,19,1033.2087987083064,27
1359,20,210.91677237362455,27
1359,21,374.8117367671467,27
1359,22,495.72309913573275,27
1359,23,581.8607544144136,27
1359,24,617.2206423702205,27
1359,25,593.4917140755608,27
1359,26,529.431472356153,27
1359,27,411.68353166006176,27
1359,28,228.64585492506382,27
1359,29,2.8845792463744933,27
1359,30,229.32263899315194,27
1359,31,390.6176594814259,27
1359,32,505.05965379141236,27
1359,33,584.1560531250855,27
1359,34,617.2793141476087,27
1359,35,582.8603408617256,27
1359,36,514.1203921874182,27
1359,37,387.8771429409467,27
1359,38,214.22882947150816,27
1359,39,2.962429168602651,27
1359,40,205.00102936215688,27
1359,41,372.6381737987009,27
1359,42,502.925980425109,27
1359,43,570.3388994723942,27
1359,44,584.3436243683601,27
1359,45,563.8761409838553,27
1359,46,493.6898139102426,27
1359,47,378.79201636250224,27
1359,48,219.61253995854653,27
1359,49,1.5075248596385755,27
1359,50,46.98747830805975,27
1359,51,85.45069603119795,27
1359,52,118.93402247740991,27
1359,53,133.574914582134,27
1359,54,137.88751367799185,27
1359,55,132.36665466223067,27
1359,56,118.06188023393074,27
1359,57,91.85122452431354,27
1359,58,53.87697871861778,27
1359,59,0.7691710863419305,27
1360,9,3898.8282464127574,27
1360,10,1232.1670053725363,27
1360,11,5479.352496519611,27
1360,12,8700.74716030382,27
1360,13,10849.563137729978,27
1360,14,11941.327726214973,27
1360,15,11991.48390588696,27
1360,16,10972.833002547888,27
1360,17,8806.643290856413,27
1360,18,5590.971135502489,27
1360,19,1299.8204141529727,27
1360,20,230.00746407068726,27
1360,21,394.5956012748174,27
1360,22,519.0449637049492,27
1360,23,601.3006519586359,27
1360,24,626.311359737462,27
1360,25,600.1497069052816,27
1360,26,518.159449932585,27
1360,27,388.1225540872228,27
1360,28,223.35835588617394,27
1360,29,2.9300302318215032,27
1360,30,226.51465121116604,27
1360,31,385.0771432210623,27
1360,32,502.7954133679683,27
1360,33,583.9673718891573,27
1360,34,616.2788929281692,27
1360,35,592.0672811027015,27
1360,36,510.6680662120405,27
1360,37,385.47414013478334,27
1360,38,216.63848577722305,27
1360,39,3.4075351538753025,27
1360,40,213.63355678187423,27
1360,41,392.9982437705224,27
1360,42,516.7530770014278,27
1360,43,580.7375741177916,27
1360,44,590.7321409783743,27
1360,45,567.9439063030869,27
1360,46,494.7507475850033,27
1360,47,382.21253565401275,27
1360,48,217.81038866012094,27
1360,49,1.4165596263757314,27
1360,50,48.045176174130575,27
1360,51,86.34033232382917,27
1360,52,116.25932879777325,27
1360,53,128.33643837984798,27
1360,54,131.49555316241234,27
1360,55,132.47189415127912,27
1360,56,116.08040598379554,27
1360,57,89.92117266768285,27
1360,58,50.4525219355517,27
1360,59,0.8231991888881961,27
1361,9,3963.986082539333,27
1361,10,1165.1333521286078,27
1361,11,5361.840381350131,27
1361,12,8666.307614616093,27
1361,13,10861.813808093464,27
1361,14,11952.310025071105,27
1361,15,11984.641268846595,27
1361,16,10979.869067731472,27
1361,17,8842.04992928408,27
1361,18,5656.822617886597,27
1361,19,1396.347525810819,27
1361,20,212.79772453369048,27
1361,21,389.09774000899813,27
1361,22,511.87129126623097,27
1361,23,596.9657560683188,27
1361,24,626.0082497810834,27
1361,25,601.2945235833942,27
1361,26,532.7888567509235,27
1361,27,404.82110827369985,27
1361,28,227.5408167750102,27
1361,29,2.8841022385172144,27
1361,30,230.8072300507185,27
1361,31,407.2564322457489,27
1361,32,520.979049781087,27
1361,33,604.0398535897142,27
1361,34,625.8301980993657,27
1361,35,605.2297956266392,27
1361,36,542.4007176944583,27
1361,37,411.6478588312289,27
1361,38,240.55134362522892,27
1361,39,3.5376193512329315,27
1361,40,218.01400080458717,27
1361,41,394.7254164542533,27
1361,42,526.4656504342182,27
1361,43,597.1164311066933,27
1361,44,620.0477706312861,27
1361,45,601.4937177424835,27
1361,46,521.7329166972851,27
1361,47,393.75808390365074,27
1361,48,210.67437734707613,27
1361,49,1.629839392916004,27
1361,50,45.971347695060395,27
1361,51,85.03616306671105,27
1361,52,116.54613720953583,27
1361,53,134.8242116567505,27
1361,54,135.81417354487135,27
1361,55,134.66543571187432,27
1361,56,120.59225544009443,27
1361,57,91.08633236578636,27
1361,58,50.44564212030386,27
1361,59,0.8530064078116592,27
1362,9,3945.2016558403507,142
1362,10,1752.589087089643,142
1362,11,5904.508111057093,142
1362,12,9050.793721569577,142
1362,13,11142.817063505021,142
1362,14,12137.1028697928,142
1362,15,12055.72232805701,142
1362,16,10879.239429665125,142
1362,17,8614.208985627398,142
1362,18,5305.197058467223,142
1362,19,846.9426837879506,142
1362,20,231.59642560833487,142
1362,21,404.2089063554004,142
1362,22,530.3327020927629,142
1362,23,599.8562132403933,142
1362,24,630.1939509710743,142
1362,25,602.7482821549622,142
1362,26,530.2313543847056,142
1362,27,406.1626617306978,142
1362,28,235.3941787286344,142
1362,29,3.063758046065676,142
1362,30,229.88090963308966,142
1362,31,397.3485904554371,142
1362,32,522.4518617291958,142
1362,33,597.1209750991181,142
1362,34,630.4063072414556,142
1362,35,600.6391825522386,142
1362,36,528.8257112084524,142
1362,37,398.1986581826517,142
1362,38,222.72328257602433,142
1362,39,2.5545033018460606,142
1362,40,207.54799377286454,142
1362,41,383.53283735850283,142
1362,42,514.3168915390493,142
1362,43,584.1095783195327,142
1362,44,603.0979282850329,142
1362,45,578.9925780910766,142
1362,46,505.42259284359864,142
1362,47,381.7201649088182,142
1362,48,218.68447318911583,142
1362,49,1.4107711600569401,142
1362,50,52.13993337082973,142
1362,51,95.40180904429265,142
1362,52,133.52044702098254,142
1362,53,154.52368974551445,142
1362,54,158.8744617655367,142
1362,55,153.95403113528727,142
1362,56,139.44407871892008,142
1362,57,106.38485763585646,142
1362,58,60.35140058805059,142
1362,59,1.3851292763919998,142
1363,9,3948.988915730255,142
1363,10,1613.732777255143,142
1363,11,5798.590783263783,142
1363,12,8976.428354537025,142
1363,13,11004.486618343282,142
1363,14,11992.965522029204,142
1363,15,11952.90275314618,142
1363,16,10827.972954917166,142
1363,17,8657.039898010229,142
1363,18,5358.999660165022,142
1363,19,945.3620954996683,142
1363,20,229.21603129056467,142
1363,21,403.03572770610407,142
1363,22,521.1447549278924,142
1363,23,609.6048363842369,142
1363,24,649.0497676861949,142
1363,25,630.8118050832733,142
1363,26,552.0501527389367,142
1363,27,413.6733313648093,142
1363,28,228.90078398181984,142
1363,29,3.088861630360365,142
1363,30,217.98829607768923,142
1363,31,382.4906868365459,142
1363,32,505.8556422440402,142
1363,33,588.7037394973165,142
1363,34,621.3813706473912,142
1363,35,603.2465508407406,142
1363,36,524.1052297142536,142
1363,37,396.090004181816,142
1363,38,221.4478057123777,142
1363,39,3.1430071320856885,142
1363,40,207.95727503107915,142
1363,41,388.14566942336603,142
1363,42,516.0398784928071,142
1363,43,576.0631252217685,142
1363,44,604.2221547746237,142
1363,45,572.3795978079404,142
1363,46,495.7653223377852,142
1363,47,378.6033656983525,142
1363,48,209.6681677774149,142
1363,49,1.913656480840713,142
1363,50,52.037643193139914,142
1363,51,93.07809630481337,142
1363,52,125.35758958890455,142
1363,53,139.21620734559158,142
1363,54,148.6798702792832,142
1363,55,144.7390723906546,142
1363,56,130.69565631171182,142
1363,57,100.37210416554883,142
1363,58,56.280797382721175,142
1363,59,0.5999249246523848,142
1364,9,3864.9532959575026,142
1364,10,1395.200730966733,142
1364,11,5584.371017655117,142
1364,12,8799.83294714864,142
1364,13,10895.586486666161,142
1364,14,11941.303118746755,142
1364,15,11936.174138854196,142
1364,16,10876.09992602331,142
1364,17,8689.132933045817,142
1364,18,5483.902960800493,142
1364,19,1136.8828906964998,142
1364,20,218.26141041196584,142
1364,21,396.47160077527695,142
1364,22,528.883542144105,142
1364,23,618.1416390904237,142
1364,24,650.3732441171536,142
1364,25,625.5724386390181,142
1364,26,545.7474786626339,142
1364,27,407.71736740561454,142
1364,28,236.42485411193726,142
1364,29,3.2425752638535434,142
1364,30,229.7049719686174,142
1364,31,407.6499365654329,142
1364,32,532.6528830684214,142
1364,33,623.6605710717932,142
1364,34,651.587847394752,142
1364,35,621.6190993052477,142
1364,36,551.0877435932782,142
1364,37,409.0273727925823,142
1364,38,229.75515539534686,142
1364,39,2.9899921728148646,142
1364,40,218.83530286324475,142
1364,41,400.5047587923129,142
1364,42,531.4839368980763,142
1364,43,595.9468473241503,142
1364,44,612.8146807137375,142
1364,45,592.5463904749653,142
1364,46,512.449405924487,142
1364,47,389.67792186703775,142
1364,48,224.5328070914374,142
1364,49,1.613784598986881,142
1364,50,45.32401017411133,142
1364,51,85.98206057283203,142
1364,52,116.77300937036195,142
1364,53,129.4914784396289,142
1364,54,130.49756573958697,142
1364,55,126.49962650011214,142
1364,56,110.65246114082768,142
1364,57,85.04671976753245,142
1364,58,48.97508343981792,142
1364,59,0.9035724196791233,142
1365,9,3899.5871234932574,142
1365,10,1700.166480445059,142
1365,11,5845.4206187400405,142
1365,12,8968.642398547381,142
1365,13,11030.92539874795,142
1365,14,12009.981918986246,142
1365,15,11932.575455722372,142
1365,16,10780.933822836341,142
1365,17,8553.862608856269,142
1365,18,5285.850663372186,142
1365,19,870.0016373479626,142
1365,20,235.44579449642535,142
1365,21,409.6232597373439,142
1365,22,534.241445688006,142
1365,23,606.3253886948454,142
1365,24,643.0568306669306,142
1365,25,617.059056482847,142
1365,26,538.5876989499924,142
1365,27,411.3504894527514,142
1365,28,231.64405438962743,142
1365,29,3.291155177993098,142
1365,30,225.13201453040645,142
1365,31,381.76700010856695,142
1365,32,487.8186017801914,142
1365,33,551.4714173988929,142
1365,34,581.2796538817955,142
1365,35,551.7749894536729,142
1365,36,478.55688785437184,142
1365,37,364.496309258243,142
1365,38,207.47684035446403,142
1365,39,3.4556537305555275,142
1365,40,207.16962059700197,142
1365,41,367.48345776807435,142
1365,42,482.7953846088223,142
1365,43,545.9504158475557,142
1365,44,558.5123253749747,142
1365,45,538.382739483944,142
1365,46,475.4924925764539,142
1365,47,367.6255980167051,142
1365,48,209.2043424848706,142
1365,49,1.4229344297873041,142
1365,50,49.20506299180705,142
1365,51,88.61457849999493,142
1365,52,120.3333709802012,142
1365,53,135.01117060479967,142
1365,54,135.88869185964856,142
1365,55,131.70076302029096,142
1365,56,116.34227007860856,142
1365,57,88.49800512414012,142
1365,58,50.03150719498346,142
1365,59,0.6711654076188764,142
1366,9,3849.2151081627317,142
1366,10,1849.6722217711063,142
1366,11,5920.831336760152,142
1366,12,9018.77474509128,142
1366,13,11005.338347185481,142
1366,14,11927.045558488198,142
1366,15,11806.700512161477,142
1366,16,10669.917864027293,142
1366,17,8461.430281921193,142
1366,18,5173.705386679605,142
1366,19,744.1599258346197,142
1366,20,211.29308524916476,142
1366,21,375.65950072936295,142
1366,22,495.6284456731634,142
1366,23,584.6609121295626,142
1366,24,620.24025777262,142
1366,25,606.5745383800885,142
1366,26,532.325043673098,142
1366,27,401.26321886040245,142
1366,28,225.81041670531266,142
1366,29,3.1858160172535555,142
1366,30,236.96121368969597,142
1366,31,390.39960865750095,142
1366,32,508.96763100440097,142
1366,33,591.5423157677309,142
1366,34,616.4508594680864,142
1366,35,589.4581513680256,142
1366,36,513.917908157738,142
1366,37,383.9221208396794,142
1366,38,216.0301159252239,142
1366,39,3.7120043807993643,142
1366,40,218.56286945398526,142
1366,41,396.8084769313562,142
1366,42,509.30394422323593,142
1366,43,572.178107171919,142
1366,44,589.5953354751907,142
1366,45,561.1190071450487,142
1366,46,488.7403322335053,142
1366,47,370.74472763270603,142
1366,48,210.37161542568728,142
1366,49,1.4233308440289312,142
1366,50,50.17532241412899,142
1366,51,94.28627553322028,142
1366,52,125.0243918677295,142
1366,53,139.0244556700051,142
1366,54,142.62795088353752,142
1366,55,141.05905033454684,142
1366,56,126.87155290557709,142
1366,57,94.27998479697432,142
1366,58,49.75993009192366,142
1366,59,1.0171934467763877,142
1367,9,3890.802024873197,142
1367,10,2378.4079415615993,142
1367,11,6387.334085738898,142
1367,12,9419.191231722933,142
1367,13,11312.934266277278,142
1367,14,12173.420747054273,142
1367,15,12012.216097244003,142
1367,16,10738.046632552221,142
1367,17,8393.813111543568,142
1367,18,5007.88675673074,142
1367,19,460.33488363030426,142
1367,20,231.71451074469496,142
1367,21,395.3609340939982,142
1367,22,530.4800063983126,142
1367,23,617.875976817651,142
1367,24,654.5684637911169,142
1367,25,621.0822322796078,142
1367,26,547.2983028522892,142
1367,27,420.0289621403468,142
1367,28,236.62328250523825,142
1367,29,3.255951289139038,142
1367,30,219.11793553371493,142
1367,31,385.65961403721144,142
1367,32,498.8628959948407,142
1367,33,578.4199405350572,142
1367,34,607.6207934630994,142
1367,35,582.6647612389756,142
1367,36,508.6758004086299,142
1367,37,384.57749120673515,142
1367,38,223.0379745924926,142
1367,39,2.9160817809785957,142
1367,40,212.48982443058986,142
1367,41,381.11092602096284,142
1367,42,500.96660526070497,142
1367,43,555.966115411181,142
1367,44,575.7036551789986,142
1367,45,546.7935451904751,142
1367,46,477.71271583967064,142
1367,47,363.9604792178801,142
1367,48,203.07438165532167,142
1367,49,1.5413134606275598,142
1367,50,47.72927796785716,142
1367,51,87.43677821822237,142
1367,52,117.87722374942875,142
1367,53,127.13555023329755,142
1367,54,131.56690048809156,142
1367,55,125.50274731128323,142
1367,56,109.43834607097776,142
1367,57,84.36826131661891,142
1367,58,48.3817851909968,142
1367,59,0.7861701955888466,142
1368,9,3836.8613661241193,142
1368,10,2199.8490060502363,142
1368,11,6227.9563612521315,142
1368,12,9230.632607862915,142
1368,13,11145.19749529617,142
1368,14,12049.27560290094,142
1368,15,11895.663141622728,142
1368,16,10694.593087343352,142
1368,17,8392.704925998567,142
1368,18,5032.900164553835,142
1368,19,540.959290335902,142
1368,20,220.61446905358335,142
1368,21,393.0442257582029,142
1368,22,515.789452741585,142
1368,23,598.4455878013227,142
1368,24,629.1668641023139,142
1368,25,604.0751601099392,142
1368,26,531.3260926765705,142
1368,27,407.1049585278278,142
1368,28,230.72939427636004,142
1368,29,3.055478261781549,142
1368,30,239.4191119985752,142
1368,31,418.580949282519,142
1368,32,531.0611346836399,142
1368,33,597.5066470713742,142
1368,34,626.3343663525249,142
1368,35,591.1552241593444,142
1368,36,505.91408706657216,142
1368,37,380.86097457620525,142
1368,38,211.35043261808931,142
1368,39,3.62974002944763,142
1368,40,221.4565263299702,142
1368,41,389.28618909250423,142
1368,42,503.2126138035871,142
1368,43,576.8749405565691,142
1368,44,583.39553108476,142
1368,45,566.7085079802093,142
1368,46,494.776965571463,142
1368,47,370.5809143913585,142
1368,48,210.7767260460103,142
1368,49,1.732710201911759,142
1368,50,49.228947965551775,142
1368,51,95.6982610782105,142
1368,52,125.57073801735655,142
1368,53,141.0489709498978,142
1368,54,140.89505709133988,142
1368,55,139.44469061757505,142
1368,56,122.60982812650919,142
1368,57,95.67177044028605,142
1368,58,54.463964088277244,142
1368,59,0.7657751294941334,142
1369,9,3879.343976319689,142
1369,10,2146.501223092009,142
1369,11,6236.447040681885,142
1369,12,9256.875911205856,142
1369,13,11195.934733926715,142
1369,14,12070.893855788709,142
1369,15,11957.660160104107,142
1369,16,10726.093140326631,142
1369,17,8432.629278989729,142
1369,18,5050.67735280281,142
1369,19,574.1584935645257,142
1369,20,225.60017199391208,142
1369,21,397.91474604102285,142
1369,22,522.6826666468443,142
1369,23,606.3156186108766,142
1369,24,642.8833228271435,142
1369,25,615.214623687006,142
1369,26,536.7997263148712,142
1369,27,408.0093058342498,142
1369,28,228.91821976165784,142
1369,29,2.8578218257535313,142
1369,30,226.72935048610108,142
1369,31,396.7843682011735,142
1369,32,521.9687651863728,142
1369,33,605.6043164268874,142
1369,34,632.0661512538143,142
1369,35,604.1150687203667,142
1369,36,526.138020564919,142
1369,37,399.5419943306345,142
1369,38,227.3772441390059,142
1369,39,2.7154716665995124,142
1369,40,214.11175891914863,142
1369,41,394.70712722508205,142
1369,42,519.7154257659706,142
1369,43,583.8945514755968,142
1369,44,603.1549999567194,142
1369,45,575.5365489640805,142
1369,46,501.06777319393836,142
1369,47,383.4790312472761,142
1369,48,216.90326013460088,142
1369,49,1.2713970135421333,142
1369,50,43.42614954564901,142
1369,51,85.42769675573578,142
1369,52,116.86684287373876,142
1369,53,131.68841495015886,142
1369,54,135.2234606823684,142
1369,55,131.2727037354456,142
1369,56,114.380328198957,142
1369,57,88.45389588579403,142
1369,58,51.83632897089304,142
1369,59,0.8870837678239807,142
1370,9,3849.5885843565948,142
1370,10,2270.000224958501,142
1370,11,6324.356617099999,142
1370,12,9381.20286990849,142
1370,13,11317.38200587806,142
1370,14,12168.393768400785,142
1370,15,12007.110635123936,142
1370,16,10752.634933057348,142
1370,17,8419.600140498058,142
1370,18,5034.746232436091,142
1370,19,516.4646864712354,142
1370,20,229.6081513119654,142
1370,21,410.660298082225,142
1370,22,525.5504936353952,142
1370,23,608.2275649337897,142
1370,24,639.8199445201047,142
1370,25,610.9664688510655,142
1370,26,535.4419222883315,142
1370,27,408.4970955885927,142
1370,28,231.76934666810774,142
1370,29,3.27323319367227,142
1370,30,213.34484617162857,142
1370,31,375.191658969012,142
1370,32,495.77117037187213,142
1370,33,577.0092026024789,142
1370,34,614.7256140786853,142
1370,35,595.8076608426428,142
1370,36,528.9218034329832,142
1370,37,408.2072057737957,142
1370,38,223.71556587169337,142
1370,39,2.942787902046509,142
1370,40,206.7823192524819,142
1370,41,380.1939017293675,142
1370,42,498.43952180701694,142
1370,43,562.2301926800908,142
1370,44,580.7892811807588,142
1370,45,558.5390015859177,142
1370,46,491.22945811233535,142
1370,47,375.83696348359604,142
1370,48,211.9766441169629,142
1370,49,1.8052554458945733,142
1370,50,51.498357598968326,142
1370,51,97.53311711051744,142
1370,52,130.511057863703,142
1370,53,142.73106599240387,142
1370,54,144.09575611122625,142
1370,55,138.92183215674777,142
1370,56,122.75435138367133,142
1370,57,99.27770621161396,142
1370,58,54.9189581229609,142
1370,59,1.7976557133923587,142
1371,9,3920.2405728282783,142
1371,10,2155.1387484169595,142
1371,11,6233.306272196904,142
1371,12,9282.281645969488,142
1371,13,11241.413339439052,142
1371,14,12145.656913183055,142
1371,15,11977.239504743058,142
1371,16,10728.594382337826,142
1371,17,8433.617432458463,142
1371,18,5052.029840122965,142
1371,19,570.586323345868,142
1371,20,231.2210655761186,142
1371,21,408.9949109631325,142
1371,22,528.3542693576795,142
1371,23,609.6724518657581,142
1371,24,639.7288012764316,142
1371,25,619.5544624953438,142
1371,26,542.4352608230049,142
1371,27,408.20549899509984,142
1371,28,233.2113299221278,142
1371,29,3.132593923420857,142
1371,30,218.97178219801143,142
1371,31,381.74810859496597,142
1371,32,499.60840478957,142
1371,33,580.8082232812966,142
1371,34,611.3228316227113,142
1371,35,590.1866858141608,142
1371,36,510.26934087548346,142
1371,37,388.62887826660875,142
1371,38,214.86369243646652,142
1371,39,3.0876915772997156,142
1371,40,217.05256016905776,142
1371,41,381.50675274909446,142
1371,42,498.28284070570703,142
1371,43,567.9410318302104,142
1371,44,577.1194977350569,142
1371,45,555.4039373840885,142
1371,46,492.8070458239996,142
1371,47,376.89603367027695,142
1371,48,203.9149817499496,142
1371,49,1.3347978359247057,142
1371,50,44.989310409451676,142
1371,51,89.6702999056379,142
1371,52,120.32091371161604,142
1371,53,142.42712802609458,142
1371,54,143.13320569556228,142
1371,55,141.44908003732434,142
1371,56,127.11836147276674,142
1371,57,98.06799095735374,142
1371,58,55.116220413614506,142
1371,59,1.1798607175447833,142
1372,9,3884.686295296917,7
1372,10,2762.56521739494,7
1372,11,6726.958197595012,7
1372,12,9687.403094316825,7
1372,13,11520.361469208972,7
1372,14,12305.943724780354,7
1372,15,12042.171803767751,7
